CanonicalKey,ObjectType,Text,SourceRef,WordCount
17fb71cd66d3d78cda28,WORD_FRAGMENT,ثَمُ,7:73,1
89a43446f5be09a7d24e,WORD_FRAGMENT,جَحِ,2:119,1
27a0e18381bf7639fbb5,WORD_FRAGMENT,جِدِ,2:144,1
3da344b7318693a32588,WORD_FRAGMENT,رِبُ,2:73,1
9532de662d0cc36779ea,WORD_FRAGMENT,رِضُ,2:83,1
3c435f2f3687428313cf,WORD_FRAGMENT,سَلِ,2:252,1
35527cc6a1d4261d1824,WORD_FRAGMENT,سِبُ,2:79,1
3f95b294ca91af3c96ff,WORD_FRAGMENT,عُهُ,2:102,1
ea1cde5ff56254e6a833,WORD_FRAGMENT,لِبُ,2:143,1
0adf376d975d1a50e03f,WORD_FRAGMENT,لِدَ,2:83,1
bf0f46e9af7aa210f1e9,WORD_FRAGMENT,نشَ,6:6,1
7ee23c0bee9acf689b37,WORD_FRAGMENT,وقِ,2:4,1
edd91f63387ee4807aef,WORD_FRAGMENT,وَزَ,2:35,1
621f61b3512648045ea2,WORD_FRAGMENT,وَضَ,3:36,1
c7ccbc5b660cefe0bb30,WORD_FRAGMENT,أَخِ,2:178,1
3d5edbeed135015a5f20,WORD_FRAGMENT,أَقِ,2:43,1
7f4b3f7534404db877ed,WORD_FRAGMENT,أَنِ,4:66,1
a62cddca5614b45ca4e9,WORD_FRAGMENT,اعِ,2:30,1
f0ab99de6166ef09d73f,WORD_FRAGMENT,جُنَ,2:158,1
eeef114ecb1ed9a726b0,WORD_FRAGMENT,دَعَ,2:186,1
9a9ffa5f136c0b692a05,WORD_FRAGMENT,ذُنُ,3:11,1
bd3d9e195ace298fa382,WORD_FRAGMENT,رِفُ,2:146,1
d48ef7d1c18db5b14e2b,WORD_FRAGMENT,شُو,4:34,1
c0fd6a977659b4a9d73a,WORD_FRAGMENT,صَرُ,2:48,1
70b003fcba3ebeba5781,WORD_FRAGMENT,صَلَ,2:27,1
27e83c225f77fb4eb479,WORD_FRAGMENT,ضَآ,2:17,1
40eba3f072727e8665dd,WORD_FRAGMENT,ضُهُ,2:76,1
0cc7c51e144fbddfd81c,WORD_FRAGMENT,عَنَ,2:88,1
f8f8cbb52a11afb77ffa,WORD_FRAGMENT,غَا,3:160,1
3abb394f8d3f10ecbdb6,WORD_FRAGMENT,فَلِ,2:91,1
8ed16ebcf65ffbf7ef93,WORD_FRAGMENT,قَضَ,2:117,1
f0dcfca77f755e9586ad,WORD_FRAGMENT,لِتُ,2:185,1
7d5873ca66572f6ca9f1,WORD_FRAGMENT,نبِ,2:33,1
36ed0ff61045ac9bd4a8,WORD_FRAGMENT,نِكُ,2:109,1
e8eff6dfc961519c9b73,WORD_FRAGMENT,نِيَ,2:273,1
2c9144350c439169a589,WORD_FRAGMENT,هِدُ,2:204,1
f6cb664312f05c773c97,WORD_FRAGMENT,وَرِ,3:15,1
a68a61df124fc1ea4fdb,WORD_FRAGMENT,يدِ,3:182,1
565b8b4c4f2368925769,WORD_FRAGMENT,يلُ,2:127,1
b79086b778801a71799f,WORD_FRAGMENT,يَتِ,5:26,1
58d89a5852c5b9faa0ad,WORD_FRAGMENT,ءَنَ,2:170,1
400c9af276946de3215e,WORD_FRAGMENT,إِنِ,2:192,1
24599f0f0a450209f5c4,WORD_FRAGMENT,اصِ,2:179,1
0cbe09937c7aabdf7409,WORD_FRAGMENT,بَقَ,2:67,1
ca4b2e8b62a6f9da70af,WORD_FRAGMENT,بِسُ,2:23,1
ddd8d2c5567e4a7d22db,WORD_FRAGMENT,تَغُ,2:187,1
86c01b37041a6f890507,WORD_FRAGMENT,خُو,3:7,1
51cc19adb844abeb71ab,WORD_FRAGMENT,دَخَ,3:37,1
12cf92bfd8158393a87e,WORD_FRAGMENT,دِرُ,2:264,1
67eccea8edffbf965e42,WORD_FRAGMENT,صُرُ,3:81,1
05187e250a133b21c1fe,WORD_FRAGMENT,عَكَ,4:102,1
7307e14ab7fafad9e7a9,WORD_FRAGMENT,فِقِ,3:17,1
ad71e18bb4879fcc590b,WORD_FRAGMENT,مَلِ,2:246,1
9f1e997c0b3630e3ec2a,WORD_FRAGMENT,مُبِ,5:92,1
b966bc91b9ba5cff4dac,WORD_FRAGMENT,نثَ,2:178,1
197ed6a15ab36f8c5086,WORD_FRAGMENT,هَبَ,2:17,1
48445643e3cb3ac6d2b7,WORD_FRAGMENT,وفِ,2:40,1
0ddcb8f760f21d9ec14c,WORD_FRAGMENT,اجِ,3:154,1
b41b71c8de00a453cc18,WORD_FRAGMENT,تَهَ,2:192,1
8c13e9126e6925a212e9,WORD_FRAGMENT,دِنَ,1:6,1
33e11d1469c340a03dc4,WORD_FRAGMENT,سَأَ,2:61,1
ee1afbbb8621f1e2ff29,WORD_FRAGMENT,سَكُ,2:44,1
8f83b85d7a78cb25a00e,WORD_FRAGMENT,سَلَ,2:275,1
cddf2fd33f54921312e4,WORD_FRAGMENT,صَبَ,6:34,1
47201ae968ca6ad5b354,WORD_FRAGMENT,عَةِ,2:226,1
1ce4f4577066f76c120c,WORD_FRAGMENT,عَثُ,4:35,1
0378575ba07c134fb13f,WORD_FRAGMENT,غَآ,2:207,1
99c354fba4967a1d9c06,WORD_FRAGMENT,غَنِ,2:263,1
1890ac54eec5844c19c9,WORD_FRAGMENT,فَآ,2:226,1
f3f889219ae9970514df,WORD_FRAGMENT,فَبَ,2:59,1
c820fde5b3911c393b9b,WORD_FRAGMENT,لِرَ,2:131,1
21052648d2d0fbcf33b7,WORD_FRAGMENT,نسَ,2:44,1
123aa0708487dea7ae9c,WORD_FRAGMENT,وَغَ,3:24,1
fc9164946e8f2ef3bf20,WORD_FRAGMENT,وَقِ,2:61,1
ce697fe40450440ea807,WORD_FRAGMENT,يرِ,2:173,1
cc5c02c3655c76aa9003,WORD_FRAGMENT,يَزِ,4:173,1
b071af318c0360caf4d6,WORD_FRAGMENT,أَبِ,6:74,1
1327b2a5605904b687be,WORD_FRAGMENT,أَقَ,2:177,1
15ef443755a343e2ea61,WORD_FRAGMENT,ؤُكُ,2:223,1
16cf8fb2454b809543dc,WORD_FRAGMENT,ئِكُ,2:54,1
5ab78fb1610690b8f37e,WORD_FRAGMENT,اوِ,2:259,1
f122b5b34f2b549791dc,WORD_FRAGMENT,بِنَ,2:22,1
f8c8677172866139b696,WORD_FRAGMENT,تِكَ,2:129,1
fc30796f7b116497f0b1,WORD_FRAGMENT,ذِرَ,6:19,1
3ea0dc176298b1a41294,WORD_FRAGMENT,رُكُ,2:67,1
eb3c7a227a55ad96cf54,WORD_FRAGMENT,فَمِ,2:200,1
38f608bb0ae9be7f3d00,WORD_FRAGMENT,قَتَ,2:72,1
289b7b22042cd783df67,WORD_FRAGMENT,لَفَ,2:213,1
128b1aa3190c74cea988,WORD_FRAGMENT,لَنُ,2:144,1
43b7fc0e61adc1649401,WORD_FRAGMENT,مُصَ,2:41,1
24326b757e86d7e356bf,WORD_FRAGMENT,نَنَ,2:139,1
0580b865ff2d1daf511c,WORD_FRAGMENT,نِسَ,2:49,1
da4d6e2c4132628cffc8,WORD_FRAGMENT,يَسِ,4:30,1
1fb0edfa5fc0f0b09af9,WORD_FRAGMENT,أَعَ,4:93,1
7e92fa67075f27766ae5,WORD_FRAGMENT,احِ,2:235,1
aeb7a5bded1aa76beff2,WORD_FRAGMENT,اوُ,2:233,1
f67c4b8492a6ca55f6f9,WORD_FRAGMENT,بِقُ,2:63,1
020b653861916ea85a59,WORD_FRAGMENT,تَبِ,2:38,1
9664873d9883009e40c3,WORD_FRAGMENT,تَجَ,3:172,1
7bb53780f82c6ae3c5bd,WORD_FRAGMENT,ثَمَ,2:25,1
1375ac9f709ba8b6d56d,WORD_FRAGMENT,جُدُ,2:34,1
2bffe0c3d70924d09d6e,WORD_FRAGMENT,حَدُ,2:96,1
6b7142350677c266d0fc,WORD_FRAGMENT,حَمَ,2:286,1
aa25568687640221d519,WORD_FRAGMENT,دَرَ,2:228,1
2ca113015a505f153a2d,WORD_FRAGMENT,رَفَ,2:63,1
8a922c692c83a5bbbe0d,WORD_FRAGMENT,سِرِ,2:64,1
796de9aed23fb37ef342,WORD_FRAGMENT,طَعَ,2:61,1
0a9b1202ae7e15f5e0c1,WORD_FRAGMENT,عَل,3:41,1
9204f2d9b9d6a9d191d7,WORD_FRAGMENT,غِي,2:282,1
7f6ecf35465bea0423fe,WORD_FRAGMENT,فُسُ,2:87,1
2da6982a104dd967d815,WORD_FRAGMENT,قَدَ,2:17,1
47dcf45b79974994f5dd,WORD_FRAGMENT,كَرَ,2:114,1
e26a8cfefccb01352edc,WORD_FRAGMENT,كِرَ,6:118,1
19563fc7ba9aa9a5f4ae,WORD_FRAGMENT,لَحَ,2:182,1
c53582ee2b06622925dc,WORD_FRAGMENT,لُقُ,3:47,1
5581d32a42c9d012f27d,WORD_FRAGMENT,لُنَ,2:139,1
5de9ac1969b3290945c1,WORD_FRAGMENT,نسِ,2:106,1
532fa951267184f7b735,WORD_FRAGMENT,نَن,2:106,1
71826b0ad2bf41c763ed,WORD_FRAGMENT,هِهِ,3:118,1
14004dbec6bbddd0c647,WORD_FRAGMENT,وتَ,2:102,1
a7b6f6d874d70b4dcfb3,WORD_FRAGMENT,وَشَ,2:259,1
4818fd55b0d74a999390,WORD_FRAGMENT,وَطَ,3:42,1
85811e3c6e6a7f9b3009,WORD_FRAGMENT,يقَ,4:169,1
d35f3647c7398bb5c9a4,WORD_FRAGMENT,يَتُ,3:41,1
148f7856ce34d76ec343,WORD_FRAGMENT,يَمُ,2:15,1
74c233458b9c4b20b281,WORD_FRAGMENT,يَنَ,2:124,1
3a9c1ec72384d54655e3,WORD_FRAGMENT,ءَأَ,2:6,1
55b0976b45845b48015f,WORD_FRAGMENT,أَتُ,2:76,1
205c809ef0d6751d9857,WORD_FRAGMENT,اطِ,2:136,1
cd2e7759b6e706367b8b,WORD_FRAGMENT,تَطَ,2:158,1
999e1bf565bb35316bb3,WORD_FRAGMENT,دَكَ,5:28,1
b44f64f84bb9d6d9f592,WORD_FRAGMENT,دَمَ,2:31,1
9308b003a7b9e05869f3,WORD_FRAGMENT,رَضُ,5:119,1
e22cb932b92cef4d3440,WORD_FRAGMENT,رِمُ,8:8,1
f90cc51eb107b29d50be,WORD_FRAGMENT,ضَا,2:185,1
ce29cc0b4d323d268c7c,WORD_FRAGMENT,ظُو,2:238,1
8846bdc82c875f6530ac,WORD_FRAGMENT,فَتُ,2:54,1
217f408f0f75229d6a76,WORD_FRAGMENT,قُضِ,2:210,1
459291744bef64a4f2ee,WORD_FRAGMENT,لَقُ,2:14,1
c02c1caa982839b2ee0f,WORD_FRAGMENT,مُبَ,2:213,1
7bb149dab3b717de6ed2,WORD_FRAGMENT,نجَ,2:50,1
68609a647226e62b4ec4,WORD_FRAGMENT,يدَ,2:282,1
aad698f6e656aa4eb2b3,WORD_FRAGMENT,يُسَ,4:65,1
cea7a442ca64995f425c,WORD_FRAGMENT,أَسَ,5:52,1
b65856771c2b6e43ef93,WORD_FRAGMENT,ئُكُ,3:15,1
05e7928570e6d67ec41b,WORD_FRAGMENT,بَرِ,4:112,1
52d689f61375798b590f,WORD_FRAGMENT,بِقَ,3:37,1
b3b7b36faafc182e1a7e,WORD_FRAGMENT,بِلِ,6:31,1
de08b440f8fdee5c1d47,WORD_FRAGMENT,تَرِ,2:147,1
52e79fa2817276033047,WORD_FRAGMENT,حَآ,2:76,1
4ce7caacc350cca9dc33,WORD_FRAGMENT,حَسِ,2:214,1
37423889a631ae4f4ad9,WORD_FRAGMENT,دَكُ,2:180,1
86308cea6faad1508dc6,WORD_FRAGMENT,ذَهَ,2:17,1
e30fe198a4628a7e2650,WORD_FRAGMENT,رَءُ,2:143,1
ca3d4567746d8565a30f,WORD_FRAGMENT,زَنُ,2:38,1
23fae574ad8b192b58b6,WORD_FRAGMENT,سُفَ,6:84,1
f62c83c61c0cb2eb8cb6,WORD_FRAGMENT,سُهُ,3:154,1
658edc5db9ff6921d4d7,WORD_FRAGMENT,صُدُ,3:29,1
c4656d26ac72a483ab5b,WORD_FRAGMENT,عَةَ,2:233,1
8fda355034cf7e58cc0b,WORD_FRAGMENT,عُكُ,3:55,1
63c0c91154e455cbce3f,WORD_FRAGMENT,قُرَ,6:92,1
e9fa895f153ddacad902,WORD_FRAGMENT,كَتَ,2:79,1
7ed293ea876b16c1978f,WORD_FRAGMENT,لُهَ,3:140,1
1960cd47c30562669f73,WORD_FRAGMENT,لِنُ,2:77,1
11f7026cb622dacb5129,WORD_FRAGMENT,مُقَ,3:14,1
23bb74bb288923d75fcd,WORD_FRAGMENT,نِىَ,3:10,1
545a6f385cd06ae53702,WORD_FRAGMENT,يَةَ,2:58,1
15889342aece97adf716,WORD_FRAGMENT,يَةِ,2:74,1
f855e28af12ce69349b2,WORD_FRAGMENT,يَخَ,2:229,1
e948bce70110e32a11bb,WORD_FRAGMENT,يُؤَ,2:225,1
1d20e35481728aa29978,WORD_FRAGMENT,يُوَ,2:272,1
2e7fb607e539fc70acaf,WORD_FRAGMENT,أُمِ,2:258,1
4d32b72d98bbf06d9fac,WORD_FRAGMENT,ؤُهُ,2:170,1
eb7f50ca7db0c7f2b4e8,WORD_FRAGMENT,افَ,2:182,1
88e9f75764c4525f7ca0,WORD_FRAGMENT,بَدَ,3:118,1
660df2d194c4b25f6b2b,WORD_FRAGMENT,بَلِ,3:150,1
21a24a469a004cf29f27,WORD_FRAGMENT,بِخَ,2:106,1
fe91f2b88b160453f257,WORD_FRAGMENT,تَحَ,2:76,1
05b934ddaca183a9c5c9,WORD_FRAGMENT,تَسَ,2:259,1
ce4d2a3d02ec7db338ae,WORD_FRAGMENT,جِلُ,6:57,1
fc840d37892bf45d8f1b,WORD_FRAGMENT,حِجَ,2:24,1
c15b991214b8a7952c3c,WORD_FRAGMENT,خَرِ,4:91,1
82a96d78023b14ed5a75,WORD_FRAGMENT,خِلُ,3:180,1
463c5cadbd29a3ad1733,WORD_FRAGMENT,دَنَ,3:156,1
5f6270e04e86f932ed6b,WORD_FRAGMENT,دَى,2:120,1
5475f3825936e717cb5a,WORD_FRAGMENT,ذِبُ,2:10,1
f2663f6f6a98d1ccdec1,WORD_FRAGMENT,رِهَ,2:189,1
818fa6f87a99619fda9a,WORD_FRAGMENT,سَيُ,3:180,1
cc5a9ef84142d8509cf7,WORD_FRAGMENT,سِدِ,2:60,1
194284e4b628107a169d,WORD_FRAGMENT,سِقِ,2:26,1
b3d070b2ad8a08a416d5,WORD_FRAGMENT,سِلَ,7:6,1
41650e441d917f56e220,WORD_FRAGMENT,سِلُ,4:43,1
1744990ed00f4b3a58f7,WORD_FRAGMENT,فَطَ,2:265,1
f946998b25f9f292fc7d,WORD_FRAGMENT,لَيُ,4:119,1
c15f29482b08cd2c88b3,WORD_FRAGMENT,نَتِ,4:46,1
6310ed62ad8d93501b25,WORD_FRAGMENT,وحَ,5:45,1
7381a890ea4fd27d4fa8,WORD_FRAGMENT,وَتِ,2:121,1
c2ce7ddc70b284159f4c,WORD_FRAGMENT,وَثَ,2:250,1
5353b7469485362da65c,WORD_FRAGMENT,وَذَ,2:278,1
efe16fbbcf6eda2eefd7,WORD_FRAGMENT,يزِ,3:126,1
08fad446cdef4ad2df33,WORD_FRAGMENT,يعَ,2:143,1
9acad0029f9b149094a4,WORD_FRAGMENT,يَضُ,2:102,1
3f09ab58c0f90f84cc58,WORD_FRAGMENT,اجَ,2:218,1
0f56c260e08856dfaec4,WORD_FRAGMENT,اكِ,2:158,1
87f7226a350358cc8d45,WORD_FRAGMENT,بِطَ,2:217,1
01836061c003dc143890,WORD_FRAGMENT,تُرَ,2:264,1
982b5c10711af56a7b5d,WORD_FRAGMENT,تُطِ,3:100,1
ae15bc691ddd5c5454dd,WORD_FRAGMENT,جَدَ,3:37,1
de4c43609226ca81e794,WORD_FRAGMENT,حِشَ,3:135,1
9a63c12d55b665193c90,WORD_FRAGMENT,خَلُ,3:180,1
1d9a88871f687d95f7e7,WORD_FRAGMENT,خِذَ,3:64,1
0936382f106050b38e06,WORD_FRAGMENT,دُكُ,2:266,1
e1fb98eabc8dd8cd4be9,WORD_FRAGMENT,ذِرُ,6:130,1
cfad345f610806f0ddf9,WORD_FRAGMENT,رَبِ,2:16,1
ef39dbd785dd57e3c084,WORD_FRAGMENT,رَضَ,2:31,1
3947a26bbd04db072649,WORD_FRAGMENT,رِكَ,2:221,1
ec1190fcb4514afb49ac,WORD_FRAGMENT,رِنَ,2:128,1
942dcdd8b3c1a9a465fc,WORD_FRAGMENT,رِيَ,5:31,1
9a82b0f1ca7445ae2dd3,WORD_FRAGMENT,زِءُ,2:14,1
07706213d79f57b5af14,WORD_FRAGMENT,سِقُ,2:99,1
1fc90ada35860f8e993b,WORD_FRAGMENT,عَثَ,2:213,1
5aea34b2c2343c24768b,WORD_FRAGMENT,فَذَ,2:71,1
c9c3e9ab2eb84a0a5f6d,WORD_FRAGMENT,فَصَ,2:249,1
fed7f90fd8e5b53c70b7,WORD_FRAGMENT,قُتِ,3:144,1
251abaa17981ffa648b6,WORD_FRAGMENT,نَةُ,2:61,1
04c1c3cac9bef7998195,WORD_FRAGMENT,نَعُ,5:14,1
75b08a053f29110c7a54,WORD_FRAGMENT,ومِ,2:61,1
9437cf9af7376f08c6f4,WORD_FRAGMENT,وَجِ,2:98,1
b85b9b20c10278a2d0ad,WORD_FRAGMENT,وَسُ,4:163,1
70295eeb1ecedb52d269,WORD_FRAGMENT,وَظَ,2:57,1
620366136cb0a9981fd0,WORD_FRAGMENT,وِى,2:177,1
f530bd03fd4ebec9e12a,WORD_FRAGMENT,يَصُ,2:185,1
01e213ca26df0fd1b85b,WORD_FRAGMENT,يُصِ,2:265,1
5627c80fda8f97dfeeb0,WORD_FRAGMENT,أَوِ,2:158,1
0cf26a0e00b9ea4b7f67,WORD_FRAGMENT,أُمَ,2:126,1
90e00f8c491e093e663c,WORD_FRAGMENT,ؤُنَ,3:15,1
2097459bdfe4830db8a9,WORD_FRAGMENT,اوَ,2:121,1
1cc27a9eef95e0002f42,WORD_FRAGMENT,بَل,2:88,1
50959dfbc210cf0e2654,WORD_FRAGMENT,بِجَ,2:249,1
8e1f30fedd12dbbafa5e,WORD_FRAGMENT,بِذَ,3:119,1
0b6ebd7cb47a3d34d7e2,WORD_FRAGMENT,تَضَ,4:102,1
59b993c3fd6a5464c588,WORD_FRAGMENT,تَلُ,2:154,1
aed4f727fa80c91f4f4a,WORD_FRAGMENT,تَوِ,4:95,1
abfe9ccde24fb0da9e61,WORD_FRAGMENT,دِىَ,3:101,1
f99a2918982c59005df6,WORD_FRAGMENT,ذِبِ,3:61,1
4c1081d6aaa5df75c434,WORD_FRAGMENT,رِىَ,5:31,1
6eff2ed10631367844da,WORD_FRAGMENT,زُقُ,2:212,1
1d7cfa533ffad2911213,WORD_FRAGMENT,سَكَ,2:256,1
f050396e381c2342297b,WORD_FRAGMENT,شِرُ,2:187,1
46f1fab07b94d32c7a63,WORD_FRAGMENT,صَرَ,3:123,1
dfee0084fb084ca3e92f,WORD_FRAGMENT,ضَهُ,2:31,1
67f37174df7213e8a1cf,WORD_FRAGMENT,طَرَ,3:14,1
b99f02108db6249045d8,WORD_FRAGMENT,عَتِ,4:102,1
533f3d61fcbb14228e72,WORD_FRAGMENT,فَخُ,2:260,1
7d4abc3596c861b82eb9,WORD_FRAGMENT,فِهِ,3:170,1
705935b2fe9f0c5f93fd,WORD_FRAGMENT,قَبَ,4:92,1
0866c04b130e6897e6a4,WORD_FRAGMENT,قَلَ,3:144,1
f5cc753cdac9d3d52c00,WORD_FRAGMENT,لَعِ,3:13,1
fd4416c3b0cbd47b3532,WORD_FRAGMENT,لِقُ,2:196,1
80a8d8d3ec2a931c98bf,WORD_FRAGMENT,مَتُ,2:64,1
fb2f7cd5f6a81eef2116,WORD_FRAGMENT,مَدِ,7:123,1
54dc3f45c1cc1935edba,WORD_FRAGMENT,نَسِ,9:67,1
14793705d776863dfd13,WORD_FRAGMENT,نَصَ,3:123,1
05b6096cb53eba92039e,WORD_FRAGMENT,نَفَ,6:35,1
714e92b87cfe51657b3c,WORD_FRAGMENT,نَقُ,3:181,1
599973deb387ee7a5806,WORD_FRAGMENT,نُكُ,2:93,1
ae428ef9833b5e83c5d1,WORD_FRAGMENT,هَبُ,2:40,1
363b90099328d27b1b75,WORD_FRAGMENT,يَعِ,2:231,1
63a36ebd8dc03e9dc8f8,WORD_FRAGMENT,يَكَ,2:20,1
7aca9c5bee7b13de6152,WORD_FRAGMENT,يُمِ,2:28,1
12a505b98edb822e4b31,WORD_FRAGMENT,أَئِ,6:19,1
7a9d12e0015b57cf305a,WORD_FRAGMENT,أَقُ,2:33,1
27f13ce7328886a39e93,WORD_FRAGMENT,ؤَا,2:225,1
6de96bf73e5a04eeb148,WORD_FRAGMENT,ازِ,5:60,1
4ee2ed26df19be4fae0c,WORD_FRAGMENT,اكَ,1:5,1
4acef4d432b19358b8a9,WORD_FRAGMENT,اهِ,2:273,1
40be2c72f059f5975038,WORD_FRAGMENT,بَحُ,2:67,1
801720de4a8a6f96ea15,WORD_FRAGMENT,بَصَ,2:61,1
565f31c5774ab482103d,WORD_FRAGMENT,بُكُ,2:74,1
fb9d978fb76ec9577663,WORD_FRAGMENT,بُنَ,2:88,1
d49ae19e6edb34c8ba89,WORD_FRAGMENT,تَظِ,6:158,1
6aa8cb3785c75f594b84,WORD_FRAGMENT,تَعِ,1:5,1
9cb315c8252f1fc35836,WORD_FRAGMENT,تُحِ,2:216,1
8d353b7ae3af1978bd50,WORD_FRAGMENT,تُرِ,2:108,1
36ced3f7e13512e0758e,WORD_FRAGMENT,تُصِ,3:120,1
e0bef2c5e2aa6504a30c,WORD_FRAGMENT,جَلَ,2:231,1
a6bce84c6a6540d5d4bf,WORD_FRAGMENT,جِزِ,6:134,1
bc4e295147e1f1e799d9,WORD_FRAGMENT,حَفِ,4:34,1
83600d33226bb22794ff,WORD_FRAGMENT,حَلِ,2:225,1
6d3e64251e13d03f3ac3,WORD_FRAGMENT,حَمُ,3:132,1
1e70e2637f2241ffa556,WORD_FRAGMENT,خَرُ,2:212,1
436b1a4b3e84606ea9a9,WORD_FRAGMENT,خَسِ,4:119,1
c7f1ed612d90e9885ee5,WORD_FRAGMENT,خِرُ,3:49,1
876aaf9c2942471b48c8,WORD_FRAGMENT,دَةِ,2:282,1
528091843a6e21d9ccb6,WORD_FRAGMENT,ذَهُ,2:100,1
b49ba89f40cbfcbd968b,WORD_FRAGMENT,ذِبَ,3:75,1
1afddfd7ca3f39aff306,WORD_FRAGMENT,رَحُ,3:120,1
0bcd74af1717cd023bae,WORD_FRAGMENT,رِثُ,4:19,1
ea29ae497535935ef932,WORD_FRAGMENT,زَقَ,4:39,1
c58a86d6da724b55a3d5,WORD_FRAGMENT,شَجَ,4:65,1
d56cc61160d17c32078a,WORD_FRAGMENT,شُرُ,4:172,1
dedff95b90384815ffb2,WORD_FRAGMENT,عَشِ,3:41,1
4a538c103eedcd9393d1,WORD_FRAGMENT,عِىَ,7:105,1
570f706c061e32efe340,WORD_FRAGMENT,فَحَ,2:206,1
49cab199f994524f4145,WORD_FRAGMENT,فَخَ,7:169,1
c2c0b8fd5c2d106897ee,WORD_FRAGMENT,قُرُ,2:228,1
fec7361a520b8aa6a666,WORD_FRAGMENT,لَإِ,2:246,1
166a59797f6943c9ea89,WORD_FRAGMENT,لَةَ,2:16,1
cb99e219cf5fcaafcaba,WORD_FRAGMENT,مَرُ,2:68,1
cfaaaf2efcf455e298e3,WORD_FRAGMENT,مُعَ,4:129,1
5c6613329cacdb48ba9f,WORD_FRAGMENT,مِى,5:29,1
a735c521dd2d5d37cfd5,WORD_FRAGMENT,نجِ,3:3,1
1b4ecf4288eef8e1ba96,WORD_FRAGMENT,نَةَ,3:87,1
c7f65dc7a60d0c8e519e,WORD_FRAGMENT,نَرَ,2:55,1
1664752642bfd7dae111,WORD_FRAGMENT,هَرُ,2:85,1
75f4bb5257dec1f2ae40,WORD_FRAGMENT,هُنَ,3:38,1
c8ef68d674b155ffbf4e,WORD_FRAGMENT,وَحُ,3:148,1
6509ca9faec326e98c35,WORD_FRAGMENT,وَنِ,2:171,1
3a99e059fae175a81ebf,WORD_FRAGMENT,أَجِ,6:145,1
f3b8e9cea83dfeddf295,WORD_FRAGMENT,أَذَ,2:264,1
8af68f763a01b58c6f1a,WORD_FRAGMENT,أَطَ,2:285,1
2b48c711b33992c75153,WORD_FRAGMENT,اضِ,2:196,1
9ff7fec2d19d71263097,WORD_FRAGMENT,بَتِ,12:4,1
3e71125fac66fa618954,WORD_FRAGMENT,بَكُ,2:221,1
fae48d5ee3f87b0d2514,WORD_FRAGMENT,تَشَ,2:233,1
c0d4a1fe6cd75865cc18,WORD_FRAGMENT,تَصَ,2:280,1
4c1e4352f3346fc0b4b1,WORD_FRAGMENT,تَمُ,2:132,1
173dd9312b0270c796ad,WORD_FRAGMENT,تِغَ,2:207,1
772a0c65af718c12a972,WORD_FRAGMENT,حُدُ,2:187,1
76fe7cfe5ef4b61b600e,WORD_FRAGMENT,دَتِ,2:251,1
bb1aeada4d530482775d,WORD_FRAGMENT,دُعَ,2:171,1
a3da87fd5a592cd58d5b,WORD_FRAGMENT,ذَن,9:49,1
3c3aca561b59aa67fa50,WORD_FRAGMENT,رَفُ,2:89,1
c118b791ea13179b885f,WORD_FRAGMENT,رَمَ,2:185,1
ea24d7631cd0884655c3,WORD_FRAGMENT,رُنَ,6:34,1
7c9216315c3196cb8172,WORD_FRAGMENT,سَعَ,2:114,1
6b5b496a1113c906bcf9,WORD_FRAGMENT,سَفَ,2:184,1
df1897feb05e3d0f0be4,WORD_FRAGMENT,سِدُ,2:11,1
622bfc45be0bc95b91c2,WORD_FRAGMENT,سِرَ,4:119,1
91ad1094290e6076ba37,WORD_FRAGMENT,سِىَ,13:3,1
dba83bd9996db51c9c38,WORD_FRAGMENT,شَرُ,2:203,1
621a8a289884d8f07ec8,WORD_FRAGMENT,شُهَ,2:23,1
f8ce54006e3410ac8d55,WORD_FRAGMENT,غَضَ,2:61,1
1e6cbc0d9729382fc0cb,WORD_FRAGMENT,كَبُ,6:35,1
6735fdc6e4cd92454e3e,WORD_FRAGMENT,كِنِ,2:253,1
9de75bdc87e6ce694b85,WORD_FRAGMENT,لَتُ,2:228,1
fa01741f8f4f85353d76,WORD_FRAGMENT,لِسَ,5:78,1
89b5cf2ebe8078422b9e,WORD_FRAGMENT,لِفَ,2:80,1
dbec62f8839c5ca9685a,WORD_FRAGMENT,مُهَ,4:100,1
d1fe63dbd66f1e3e78f6,WORD_FRAGMENT,نذَ,2:6,1
caf578ed45d72f6672d5,WORD_FRAGMENT,نطَ,3:14,1
282ff275c73beb6d56cc,WORD_FRAGMENT,نُرِ,5:113,1
24924d5c8bc6c1e89b55,WORD_FRAGMENT,نِكَ,10:92,1
a67d73960a45aebae46b,WORD_FRAGMENT,هِدِ,3:53,1
120b99f53b0dd93f983f,WORD_FRAGMENT,وَجُ,2:249,1
ed3de1a234e062d5ed01,WORD_FRAGMENT,يحَ,4:157,1
015cb48be336fd2ab712,WORD_FRAGMENT,يكَ,2:98,1
8f05af953208c1d15a18,WORD_FRAGMENT,يَصِ,4:90,1
a5a61cfb060d56ffdc6a,WORD_FRAGMENT,يُرَ,2:85,1
23defdc75a091dbf94e8,WORD_FRAGMENT,ءَكَ,2:120,1
c10be2d7c5200dc14345,WORD_FRAGMENT,أُحِ,2:187,1
47265716771502b98518,WORD_FRAGMENT,أُمُ,2:210,1
78c6889c2db54e982f10,WORD_FRAGMENT,أُنَ,2:60,1
f6eb42b401fe92c5220d,WORD_FRAGMENT,ئِنِ,2:120,1
