item_id,page_id,order,arabic,declared_letters,computed_letters,sukun_carriers,target_sukun,function,mad,tanwin,source_type,tashih_status,validation_flags
"QJ3-P018-I16","QJ3-P018","16","يَعْلَمُ","4","4","ع","وْ/يْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I17","QJ3-P018","17","يَغْفِرُ","4","4","غ","وْ/يْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I18","QJ3-P018","18","يَأْكُلُ","4","4","ء","وْ/يْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I19","QJ3-P018","19","يَصْبِرُ","4","4","ص","وْ/يْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I20","QJ3-P018","20","يَنْظُرُ","4","4","ن","وْ/يْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I21","QJ3-P018","21","مَوْعُودٌ","5","5","و","وْ/يْ","REVIEW_MAD_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I22","QJ3-P018","22","مَوْلُودٌ","5","5","و","وْ/يْ","REVIEW_MAD_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I23","QJ3-P018","23","شَيْطَانٌ","5","5","ي","وْ/يْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P018-I24","QJ3-P018","24","حَيْوَانٌ","5","5","ي","وْ/يْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I01","QJ3-P019","1","فَضْلٌ","3","3","ض","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I02","QJ3-P019","2","نَظْمٌ","3","3","ظ","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I03","QJ3-P019","3","خَوْفٌ","3","3","و","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I04","QJ3-P019","4","بَيْتٌ","3","3","ي","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I05","QJ3-P019","5","رَأْسٌ","3","3","ء","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I06","QJ3-P019","6","نَصْرٌ","3","3","ص","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I07","QJ3-P019","7","بَعْدٌ","3","3","ع","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I08","QJ3-P019","8","نَخْلٌ","3","3","خ","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I09","QJ3-P019","9","يَضْرِبُ","4","4","ض","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I10","QJ3-P019","10","يَظْلِمُ","4","4","ظ","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I11","QJ3-P019","11","مَوْعِدٌ","4","4","و","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I12","QJ3-P019","12","هَيْكَلٌ","4","4","ي","NONE","INTEGRATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I13","QJ3-P019","13","يَخْرُجُ","4","4","خ","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I14","QJ3-P019","14","يَعْلَمُ","4","4","ع","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I15","QJ3-P019","15","يَغْفِرُ","4","4","غ","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I16","QJ3-P019","16","يَأْكُلُ","4","4","ء","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I17","QJ3-P019","17","يَصْبِرُ","4","4","ص","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I18","QJ3-P019","18","يَسْمَعُ","4","4","س","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I19","QJ3-P019","19","يَمْنَعُ","4","4","م","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I20","QJ3-P019","20","يَنْظُرُ","4","4","ن","NONE","INTEGRATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I21","QJ3-P019","21","مَضْمُونٌ","5","5","ض","NONE","INTEGRATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I22","QJ3-P019","22","مَظْلُومٌ","5","5","ظ","NONE","INTEGRATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I23","QJ3-P019","23","مَوْعُودٌ","5","5","و","NONE","INTEGRATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P019-I24","QJ3-P019","24","مَخْلُوقٌ","5","5","خ","NONE","INTEGRATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I01","QJ3-P020","1","مَضْغٌ","3","3","ض","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I02","QJ3-P020","2","حَظْرٌ","3","3","ظ","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I03","QJ3-P020","3","نَوْمٌ","3","3","و","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I04","QJ3-P020","4","لَيْلٌ","3","3","ي","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I05","QJ3-P020","5","بُؤْسٌ","3","3","ء","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I06","QJ3-P020","6","عَصْرٌ","3","3","ص","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I07","QJ3-P020","7","رَغْبٌ","3","3","غ","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I08","QJ3-P020","8","شَخْصٌ","3","3","خ","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I09","QJ3-P020","9","يَضْحَكُ","4","4","ض","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I10","QJ3-P020","10","يَظْهَرُ","4","4","ظ","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I11","QJ3-P020","11","مَوْلِدٌ","4","4","و","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I12","QJ3-P020","12","مَيْسِرٌ","4","4","ي","NONE","EVALUATION","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I13","QJ3-P020","13","يَخْسَرُ","4","4","خ","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I14","QJ3-P020","14","يَعْبُدُ","4","4","ع","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I15","QJ3-P020","15","يَغْسِلُ","4","4","غ","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I16","QJ3-P020","16","يَأْسَفُ","4","4","ء","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I17","QJ3-P020","17","يَصْلُحُ","4","4","ص","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I18","QJ3-P020","18","يَثْنِي","4","4","ث","NONE","EVALUATION","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I19","QJ3-P020","19","يَرْمِي","4","4","ر","NONE","EVALUATION","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I20","QJ3-P020","20","يَكْتُبُ","4","4","ك","NONE","EVALUATION","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I21","QJ3-P020","21","مَضْرُوبٌ","5","5","ض","NONE","EVALUATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I22","QJ3-P020","22","مَظْنُونٌ","5","5","ظ","NONE","EVALUATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I23","QJ3-P020","23","مَوْلُودٌ","5","5","و","NONE","EVALUATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P020-I24","QJ3-P020","24","مَأْكُولٌ","5","5","ء","NONE","EVALUATION","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
