item_id,page_id,order,arabic,declared_letters,computed_letters,sukun_carriers,target_sukun,function,mad,tanwin,source_type,tashih_status,validation_flags
"QJ3-P007-I04","QJ3-P007","4","فَرْشٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I05","QJ3-P007","5","عِرْقٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I06","QJ3-P007","6","شَرْقٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I07","QJ3-P007","7","غَرْبٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I08","QJ3-P007","8","حَرْبٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I09","QJ3-P007","9","بَرْدٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I10","QJ3-P007","10","وَرْدٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I11","QJ3-P007","11","دَرْسٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I12","QJ3-P007","12","مَرْءٌ","3","3","ر","رْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I13","QJ3-P007","13","يَمْنَعُ","4","4","م","رْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I14","QJ3-P007","14","يَلْعَبُ","4","4","ل","رْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I15","QJ3-P007","15","يَفْهَمُ","4","4","ف","رْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I16","QJ3-P007","16","يَكْتُبُ","4","4","ك","رْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I17","QJ3-P007","17","يَسْمَعُ","4","4","س","رْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I18","QJ3-P007","18","يَثْنِي","4","4","ث","رْ","REVIEW_CUMULATIVE","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I19","QJ3-P007","19","يَرْضَى","4","4","ر","رْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I20","QJ3-P007","20","تَرْضَى","4","4","ر","رْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I21","QJ3-P007","21","يَرْجُو","4","4","ر","رْ","REVIEW_MAD_SUKUN","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I22","QJ3-P007","22","تَرْجُو","4","4","ر","رْ","REVIEW_MAD_SUKUN","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I23","QJ3-P007","23","يَرْمِي","4","4","ر","رْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P007-I24","QJ3-P007","24","تَرْمِي","4","4","ر","رْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I01","QJ3-P008","1","أَنْتَ","3","3","ن","نْ","FOCUS","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I02","QJ3-P008","2","أَنْتِ","3","3","ن","نْ","FOCUS","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I03","QJ3-P008","3","أَنْسٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I04","QJ3-P008","4","أَنْفٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I05","QJ3-P008","5","إِنْسٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I06","QJ3-P008","6","بِنْتٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I07","QJ3-P008","7","جِنْسٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I08","QJ3-P008","8","صِنْفٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I09","QJ3-P008","9","عُنْفٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I10","QJ3-P008","10","كَنْزٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I11","QJ3-P008","11","مَنْعٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I12","QJ3-P008","12","عِنْدٌ","3","3","ن","نْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I13","QJ3-P008","13","يَمْنَعُ","4","4","م","نْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I14","QJ3-P008","14","يَلْعَبُ","4","4","ل","نْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I15","QJ3-P008","15","يَفْهَمُ","4","4","ف","نْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I16","QJ3-P008","16","يَكْتُبُ","4","4","ك","نْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I17","QJ3-P008","17","يَسْمَعُ","4","4","س","نْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I18","QJ3-P008","18","يَرْجُو","4","4","ر","نْ","REVIEW_CUMULATIVE","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I19","QJ3-P008","19","يَنْسَى","4","4","ن","نْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I20","QJ3-P008","20","تَنْسَى","4","4","ن","نْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I21","QJ3-P008","21","يَنْهَى","4","4","ن","نْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I22","QJ3-P008","22","تَنْهَى","4","4","ن","نْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I23","QJ3-P008","23","يَنْوِي","4","4","ن","نْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P008-I24","QJ3-P008","24","تَنْوِي","4","4","ن","نْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I01","QJ3-P009","1","سَهْمٌ","3","3","ه","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I02","QJ3-P009","2","فَهْمٌ","3","3","ه","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I03","QJ3-P009","3","وَهْمٌ","3","3","ه","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I04","QJ3-P009","4","نَهْرٌ","3","3","ه","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I05","QJ3-P009","5","مَهْرٌ","3","3","ه","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I06","QJ3-P009","6","كَهْفٌ","3","3","ه","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I07","QJ3-P009","7","نَحْلٌ","3","3","ح","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I08","QJ3-P009","8","لَحْمٌ","3","3","ح","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I09","QJ3-P009","9","لَحْنٌ","3","3","ح","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I10","QJ3-P009","10","سَحْرٌ","3","3","ح","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I11","QJ3-P009","11","بَحْرٌ","3","3","ح","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I12","QJ3-P009","12","فَحْمٌ","3","3","ح","هْ/حْ","FOCUS","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I13","QJ3-P009","13","يَمْنَعُ","4","4","م","هْ/حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I14","QJ3-P009","14","يَلْعَبُ","4","4","ل","هْ/حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I15","QJ3-P009","15","يَفْهَمُ","4","4","ف","هْ/حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I16","QJ3-P009","16","يَكْتُبُ","4","4","ك","هْ/حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I17","QJ3-P009","17","يَسْمَعُ","4","4","س","هْ/حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I18","QJ3-P009","18","يَرْجُو","4","4","ر","هْ/حْ","REVIEW_CUMULATIVE","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I19","QJ3-P009","19","يَهْدِي","4","4","ه","هْ/حْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I20","QJ3-P009","20","تَهْدِي","4","4","ه","هْ/حْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I21","QJ3-P009","21","يَهْوِي","4","4","ه","هْ/حْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I22","QJ3-P009","22","تَهْوِي","4","4","ه","هْ/حْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I23","QJ3-P009","23","يَحْيَا","4","4","ح","هْ/حْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P009-I24","QJ3-P009","24","تَحْيَا","4","4","ح","هْ/حْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I01","QJ3-P010","1","أَمْرٌ","3","3","م","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I02","QJ3-P010","2","قَلْبٌ","3","3","ل","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I03","QJ3-P010","3","نَفْسٌ","3","3","ف","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I04","QJ3-P010","4","ذِكْرٌ","3","3","ك","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I05","QJ3-P010","5","حُسْنٌ","3","3","س","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I06","QJ3-P010","6","مَثْلٌ","3","3","ث","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I07","QJ3-P010","7","إِذْنٌ","3","3","ذ","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I08","QJ3-P010","8","رِزْقٌ","3","3","ز","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I09","QJ3-P010","9","أَرْضٌ","3","3","ر","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I10","QJ3-P010","10","أَنْسٌ","3","3","ن","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I11","QJ3-P010","11","فَهْمٌ","3","3","ه","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I12","QJ3-P010","12","لَحْمٌ","3","3","ح","مْ–حْ","EVALUATION_SAMPLE","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I13","QJ3-P010","13","يَمْنَعُ","4","4","م","مْ–حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I14","QJ3-P010","14","يَلْعَبُ","4","4","ل","مْ–حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I15","QJ3-P010","15","يَفْهَمُ","4","4","ف","مْ–حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I16","QJ3-P010","16","يَكْتُبُ","4","4","ك","مْ–حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I17","QJ3-P010","17","يَسْمَعُ","4","4","س","مْ–حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I18","QJ3-P010","18","يَنْظُرُ","4","4","ن","مْ–حْ","REVIEW_CUMULATIVE","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I19","QJ3-P010","19","يَمْشِي","4","4","م","مْ–حْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I20","QJ3-P010","20","يَلْقَى","4","4","ل","مْ–حْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I21","QJ3-P010","21","يَفْنَى","4","4","ف","مْ–حْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I22","QJ3-P010","22","يَكْفِي","4","4","ك","مْ–حْ","REVIEW_MAD_SUKUN","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I23","QJ3-P010","23","يَسْعَى","4","4","س","مْ–حْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P010-I24","QJ3-P010","24","يَرْضَى","4","4","ر","مْ–حْ","REVIEW_MAD_SUKUN","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
