item_id,page_id,order,arabic,declared_letters,computed_letters,sukun_carriers,target_sukun,function,mad,tanwin,source_type,tashih_status,validation_flags
"QJ3-P031-I16","QJ3-P031","16","اَلْهُدَى","5","5","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I17","QJ3-P031","17","اَلْكِتَابُ","6","6","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I18","QJ3-P031","18","اَلْقُلُوبُ","6","6","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I19","QJ3-P031","19","اَلْحَكِيمُ","6","6","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I20","QJ3-P031","20","اَلْخَبِيرُ","6","6","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I21","QJ3-P031","21","اَلْمَعْلُومُ","7","7","لع","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I22","QJ3-P031","22","اَلْمَوْعُودُ","7","7","لو","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I23","QJ3-P031","23","اَلْمَغْفُورُ","7","7","لغ","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P031-I24","QJ3-P031","24","اَلْمَخْلُوقُ","7","7","لخ","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I01","QJ3-P032","1","عِلْمٌ","3","3","ل","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I02","QJ3-P032","2","خَوْفٌ","3","3","و","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I03","QJ3-P032","3","يَوْمٌ","3","3","و","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I04","QJ3-P032","4","مَالٌ","3","3","NONE","REVIEW","CONTRAST_WITHOUT_AL","FATHAH_ALIF","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I05","QJ3-P032","5","عِلْمٌ","3","3","ل","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I06","QJ3-P032","6","اَلْعِلْمُ","5","5","لل","AL_QAMARIYAH","CONTRAST_WITH_AL","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I07","QJ3-P032","7","خَوْفٌ","3","3","و","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I08","QJ3-P032","8","اَلْخَوْفُ","5","5","لو","AL_QAMARIYAH","CONTRAST_WITH_AL","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I09","QJ3-P032","9","يَوْمٌ","3","3","و","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I10","QJ3-P032","10","اَلْيَوْمُ","5","5","لو","AL_QAMARIYAH","CONTRAST_WITH_AL","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I11","QJ3-P032","11","فَوْزٌ","3","3","و","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I12","QJ3-P032","12","اَلْفَوْزُ","5","5","لو","AL_QAMARIYAH","CONTRAST_WITH_AL","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I13","QJ3-P032","13","حَمْدٌ","3","3","م","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I14","QJ3-P032","14","اَلْحَمْدُ","5","5","لم","AL_QAMARIYAH","CONTRAST_WITH_AL","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I15","QJ3-P032","15","غَيْبٌ","3","3","ي","REVIEW","CONTRAST_WITHOUT_AL","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I16","QJ3-P032","16","اَلْغَيْبُ","5","5","لي","AL_QAMARIYAH","CONTRAST_WITH_AL","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I17","QJ3-P032","17","كِتَابٌ","4","4","NONE","REVIEW","CONTRAST_WITHOUT_AL","FATHAH_ALIF","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I18","QJ3-P032","18","اَلْكِتَابُ","6","6","ل","AL_QAMARIYAH","CONTRAST_WITH_AL","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I19","QJ3-P032","19","حَكِيمٌ","4","4","NONE","REVIEW","CONTRAST_WITHOUT_AL","KASRAH_YA","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I20","QJ3-P032","20","اَلْحَكِيمُ","6","6","ل","AL_QAMARIYAH","CONTRAST_WITH_AL","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I21","QJ3-P032","21","غَفُورٌ","4","4","NONE","REVIEW","CONTRAST_WITHOUT_AL","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I22","QJ3-P032","22","اَلْغَفُورُ","6","6","ل","AL_QAMARIYAH","CONTRAST_WITH_AL","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I23","QJ3-P032","23","مَعْلُومٌ","5","5","ع","REVIEW","CONTRAST_WITHOUT_AL","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P032-I24","QJ3-P032","24","اَلْمَعْلُومُ","7","7","لع","AL_QAMARIYAH","CONTRAST_WITH_AL","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I01","QJ3-P033","1","عِلْمٌ","3","3","ل","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I02","QJ3-P033","2","خَوْفٌ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I03","QJ3-P033","3","يَوْمٌ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I04","QJ3-P033","4","فَوْزٌ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I05","QJ3-P033","5","اَلْكِتَابُ","6","6","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I06","QJ3-P033","6","اَلْيَوْمُ","5","5","لو","AL_QAMARIYAH","QAMARIYAH_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I07","QJ3-P033","7","اَلْعَفْوُ","5","5","لف","AL_QAMARIYAH","QAMARIYAH_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I08","QJ3-P033","8","اَلْحَكِيمُ","6","6","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","KASRAH_YA","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I09","QJ3-P033","9","ٱلْيَوْمَ","5","5","لو","AL_QAMARIYAH","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I10","QJ3-P033","10","يَئِسَ","3","3","NONE","REVIEW","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I11","QJ3-P033","11","ٱلْيَوْمَ يَئِسَ","8","8","لو","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I12","QJ3-P033","12","ٱلْيَوْمَ يَئِسَ","8","8","لو","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I13","QJ3-P033","13","ٱلْيَوْمَ","5","5","لو","AL_QAMARIYAH","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I14","QJ3-P033","14","أَكْمَلْتُ","5","5","كل","REVIEW","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I15","QJ3-P033","15","ٱلْيَوْمَ أَكْمَلْتُ","10","10","لوكل","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I16","QJ3-P033","16","ٱلْيَوْمَ أَكْمَلْتُ","10","10","لوكل","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I17","QJ3-P033","17","ٱلْعَفْوَ","5","5","لف","AL_QAMARIYAH","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I18","QJ3-P033","18","وَأْمُرْ","4","4","ءر","REVIEW","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I19","QJ3-P033","19","ٱلْعَفْوَ وَأْمُرْ","9","9","لفءر","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I20","QJ3-P033","20","ٱلْعَفْوَ وَأْمُرْ","9","9","لفءر","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I21","QJ3-P033","21","ٱلْكِتَابُ","6","6","ل","AL_QAMARIYAH","QURAN_PHRASE_COMPONENT","FATHAH_ALIF","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I22","QJ3-P033","22","لَا","2","2","NONE","REVIEW","QURAN_PHRASE_COMPONENT","FATHAH_ALIF","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I23","QJ3-P033","23","رَيْبَ","3","3","ي","REVIEW","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P033-I24","QJ3-P033","24","ٱلْكِتَابُ لَا رَيْبَ","11","11","لي","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","FATHAH_ALIF","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I01","QJ3-P034","1","عِلْمٌ","3","3","ل","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I02","QJ3-P034","2","عِلْمٍ","3","3","ل","REVIEW","CUMULATIVE_REVIEW","NONE","KASRATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I03","QJ3-P034","3","خَوْفٌ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I04","QJ3-P034","4","خَوْفٍ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","KASRATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I05","QJ3-P034","5","عِلْمًا","4","4","ل","REVIEW","CUMULATIVE_REVIEW","NONE","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I06","QJ3-P034","6","خَوْفًا","4","4","و","REVIEW","CUMULATIVE_REVIEW","NONE","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I07","QJ3-P034","7","حِكْمَةٌ","4","4","ك","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I08","QJ3-P034","8","حِكْمَةٍ","4","4","ك","REVIEW","CUMULATIVE_REVIEW","NONE","KASRATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I09","QJ3-P034","9","مَعْلُومٌ","5","5","ع","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I10","QJ3-P034","10","مَعْلُومٍ","5","5","ع","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","KASRATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I11","QJ3-P034","11","مَوْعُودٌ","5","5","و","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I12","QJ3-P034","12","مَوْعُودٍ","5","5","و","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","KASRATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I13","QJ3-P034","13","اَلْعِلْمُ","5","5","لل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I14","QJ3-P034","14","اَلْخَوْفُ","5","5","لو","AL_QAMARIYAH","QAMARIYAH_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I15","QJ3-P034","15","اَلْيَوْمُ","5","5","لو","AL_QAMARIYAH","QAMARIYAH_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I16","QJ3-P034","16","اَلْهُدَى","5","5","ل","AL_QAMARIYAH","QAMARIYAH_TRANSFER","FATHAH_ALIF","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I17","QJ3-P034","17","مَغْفُورًا","6","6","غ","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I18","QJ3-P034","18","مَخْلُوقًا","6","6","خ","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I19","QJ3-P034","19","مَظْلُومًا","6","6","ظ","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I20","QJ3-P034","20","مَضْمُونًا","6","6","ض","REVIEW","CUMULATIVE_REVIEW","DHAMMAH_WAW","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I21","QJ3-P034","21","اَلْمَعْلُومُ","7","7","لع","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I22","QJ3-P034","22","اَلْمَوْعُودُ","7","7","لو","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I23","QJ3-P034","23","اَلْمَغْفُورُ","7","7","لغ","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P034-I24","QJ3-P034","24","اَلْمَخْلُوقُ","7","7","لخ","AL_QAMARIYAH","QAMARIYAH_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I01","QJ3-P035","1","عِلْمٌ","3","3","ل","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I02","QJ3-P035","2","خَوْفٌ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I03","QJ3-P035","3","يَوْمٌ","3","3","و","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I04","QJ3-P035","4","نَصْرٌ","3","3","ص","REVIEW","CUMULATIVE_REVIEW","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I05","QJ3-P035","5","يَسْتَغْفِرُ","6","6","سغ","REVIEW","LONG_WORD_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I06","QJ3-P035","6","يَسْتَعْمِلُ","6","6","سع","REVIEW","LONG_WORD_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I07","QJ3-P035","7","يَعْلَمُونَ","6","6","ع","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I08","QJ3-P035","8","يَغْفِرُونَ","6","6","غ","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I09","QJ3-P035","9","اَلْمَعْلُومُ","7","7","لع","AL_QAMARIYAH","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I10","QJ3-P035","10","اَلْمَوْعُودُ","7","7","لو","AL_QAMARIYAH","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I11","QJ3-P035","11","اَلْمَغْفُورُ","7","7","لغ","AL_QAMARIYAH","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I12","QJ3-P035","12","اَلْمَخْلُوقُ","7","7","لخ","AL_QAMARIYAH","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I13","QJ3-P035","13","يَسْتَغْفِرُونَ","8","8","سغ","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I14","QJ3-P035","14","يَسْتَعْمِلُونَ","8","8","سع","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I15","QJ3-P035","15","يَسْتَخْرِجُونَ","8","8","سخ","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I16","QJ3-P035","16","يَسْتَخْلِفُونَ","8","8","سخ","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I17","QJ3-P035","17","يَضْرِبُونَ","6","6","ض","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I18","QJ3-P035","18","يَظْلِمُونَ","6","6","ظ","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I19","QJ3-P035","19","يَصْبِرُونَ","6","6","ص","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I20","QJ3-P035","20","يَنْظُرُونَ","6","6","ن","REVIEW","LONG_WORD_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I21","QJ3-P035","21","ٱلْيَوْمَ","5","5","لو","AL_QAMARIYAH","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I22","QJ3-P035","22","نَخْتِمُ","4","4","خ","REVIEW","QURAN_PHRASE_COMPONENT","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I23","QJ3-P035","23","ٱلْيَوْمَ نَخْتِمُ","9","9","لوخ","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P035-I24","QJ3-P035","24","ٱلْيَوْمَ نَخْتِمُ","9","9","لوخ","AL_QAMARIYAH","QURAN_PHRASE_COMPOSITE","NONE","NONE","QURAN-CANDIDATE","PENDING","PASS_STRUCTURAL"
