item_id,page_id,order,arabic,declared_letters,computed_letters,sukun_carriers,target_sukun,function,mad,tanwin,source_type,tashih_status,validation_flags
"QJ3-P022-I18","QJ3-P022","18","يَمْنَعُ","4","4","م","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P022-I19","QJ3-P022","19","يَسْمَعُ","4","4","س","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P022-I20","QJ3-P022","20","يَنْظُرُ","4","4","ن","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P022-I21","QJ3-P022","21","مَلْعُوبٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P022-I22","QJ3-P022","22","مَلْبُوسٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P022-I23","QJ3-P022","23","مَلْحُوظٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P022-I24","QJ3-P022","24","مَلْفُوفٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I01","QJ3-P023","1","عِلْمٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I02","QJ3-P023","2","حِلْمٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I03","QJ3-P023","3","فِلْسٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I04","QJ3-P023","4","مِلْحٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I05","QJ3-P023","5","مُلْكٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I06","QJ3-P023","6","فُلْكٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I07","QJ3-P023","7","ثُلْثٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I08","QJ3-P023","8","صُلْحٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I09","QJ3-P023","9","مِلْعَبٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I10","QJ3-P023","10","مِلْحَفٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I11","QJ3-P023","11","مِلْقَطٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I12","QJ3-P023","12","مُلْحَقٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I13","QJ3-P023","13","مُلْزَمٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I14","QJ3-P023","14","مُلْهِمٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I15","QJ3-P023","15","يَلْعَبُ","4","4","ل","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I16","QJ3-P023","16","يَلْحَقُ","4","4","ل","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I17","QJ3-P023","17","يَخْرُجُ","4","4","خ","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I18","QJ3-P023","18","يَعْلَمُ","4","4","ع","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I19","QJ3-P023","19","يَغْفِرُ","4","4","غ","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I20","QJ3-P023","20","يَصْبِرُ","4","4","ص","لْ","REVIEW_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I21","QJ3-P023","21","مِلْعَقَةٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I22","QJ3-P023","22","سُلْطَانٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","FATHAH_ALIF","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I23","QJ3-P023","23","مُلْتَقًى","5","5","ل","لْ","FOCUS_LAM_SUKUN","NONE","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P023-I24","QJ3-P023","24","مُلْتَحِفٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I01","QJ3-P024","1","قَلْبٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I02","QJ3-P024","2","عِلْمٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I03","QJ3-P024","3","مُلْكٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I04","QJ3-P024","4","صُلْحٌ","3","3","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I05","QJ3-P024","5","يَلْعَبُ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I06","QJ3-P024","6","مِلْعَبٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I07","QJ3-P024","7","مُلْحَقٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I08","QJ3-P024","8","مُلْزَمٌ","4","4","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I09","QJ3-P024","9","مَلْعُوبٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I10","QJ3-P024","10","مَلْبُوسٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I11","QJ3-P024","11","مَلْحُوظٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I12","QJ3-P024","12","مَلْفُوفٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I13","QJ3-P024","13","مِلْعَقَةٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I14","QJ3-P024","14","سُلْطَانٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","FATHAH_ALIF","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I15","QJ3-P024","15","مُلْتَقًى","5","5","ل","لْ","FOCUS_LAM_SUKUN","NONE","FATHATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I16","QJ3-P024","16","مُلْتَحِفٌ","5","5","ل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I17","QJ3-P024","17","مُسْتَلْزِمٌ","6","6","سل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I18","QJ3-P024","18","مُسْتَلْهِمٌ","6","6","سل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I19","QJ3-P024","19","مُسْتَلْحَقٌ","6","6","سل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I20","QJ3-P024","20","مُسْتَلْطَفٌ","6","6","سل","لْ","FOCUS_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I21","QJ3-P024","21","يَعْلَمُونَ","6","6","ع","لْ","REVIEW_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I22","QJ3-P024","22","يَخْرُجُونَ","6","6","خ","لْ","REVIEW_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I23","QJ3-P024","23","يَغْفِرُونَ","6","6","غ","لْ","REVIEW_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P024-I24","QJ3-P024","24","يَسْمَعُونَ","6","6","س","لْ","REVIEW_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I01","QJ3-P025","1","ثَلْجٌ","3","3","ل","لْ","EVALUATION_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I02","QJ3-P025","2","حِلْمٌ","3","3","ل","لْ","EVALUATION_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I03","QJ3-P025","3","فُلْكٌ","3","3","ل","لْ","EVALUATION_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I04","QJ3-P025","4","نَظْمٌ","3","3","ظ","لْ","EVALUATION_TRANSFER","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I05","QJ3-P025","5","يَلْعَبُ","4","4","ل","لْ","EVALUATION_LAM_SUKUN","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I06","QJ3-P025","6","مِلْحَفٌ","4","4","ل","لْ","EVALUATION_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I07","QJ3-P025","7","مُلْهِمٌ","4","4","ل","لْ","EVALUATION_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I08","QJ3-P025","8","يَنْظُرُ","4","4","ن","لْ","EVALUATION_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I09","QJ3-P025","9","مَلْعُوبٌ","5","5","ل","لْ","EVALUATION_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I10","QJ3-P025","10","مَلْحُوظٌ","5","5","ل","لْ","EVALUATION_LAM_SUKUN","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I11","QJ3-P025","11","مَضْمُونٌ","5","5","ض","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I12","QJ3-P025","12","مَظْلُومٌ","5","5","ظ","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I13","QJ3-P025","13","يَعْلَمُونَ","6","6","ع","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I14","QJ3-P025","14","يَعْمَلُونَ","6","6","ع","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I15","QJ3-P025","15","يَخْرُجُونَ","6","6","خ","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I16","QJ3-P025","16","يَغْفِرُونَ","6","6","غ","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I17","QJ3-P025","17","يَسْمَعُونَ","6","6","س","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I18","QJ3-P025","18","يَنْظُرُونَ","6","6","ن","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I19","QJ3-P025","19","يَصْبِرُونَ","6","6","ص","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I20","QJ3-P025","20","يَضْرِبُونَ","6","6","ض","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I21","QJ3-P025","21","يَظْلِمُونَ","6","6","ظ","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I22","QJ3-P025","22","يَأْكُلُونَ","6","6","ء","لْ","EVALUATION_TRANSFER","DHAMMAH_WAW","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I23","QJ3-P025","23","مُسْتَلْزِمٌ","6","6","سل","لْ","EVALUATION_LAM_SUKUN","NONE","DHAMMATAIN","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
"QJ3-P025-I24","QJ3-P025","24","يَسْتَغْفِرُ","6","6","سغ","لْ","EVALUATION_TRANSFER","NONE","NONE","AR-CANDIDATE","PENDING","PASS_STRUCTURAL"
