Jilid,Page,PageRole,Slot,ObjectID,CanonicalKey,ObjectType,ArabicObject,PrimaryCompetency,ReviewCompetencies,SourceRef,Status,Notes
1,9,TWO_LETTER_BASIC,22,J1-P09-S22,0a7b29612cb03de2066c,WORD_FRAGMENT,أُنِ,C0005,C0002|C0003|C0004,11:88,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,23,J1-P09-S23,25cadd9b0b387c42661b,WORD_FRAGMENT,أُهِ,C0005,C0002|C0003|C0004,2:173,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,24,J1-P09-S24,15ef443755a343e2ea61,WORD_FRAGMENT,ؤُكُ,C0005,C0002|C0003|C0004,2:223,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,1,J1-P10-S01,f9f1f91855c5a95cf172,WORD_FRAGMENT,ؤُلَ,C0005,C0002|C0003|C0004,2:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,2,J1-P10-S02,f5c427f0b59867e43bbe,WORD_FRAGMENT,ؤُمُ,C0005,C0002|C0003|C0004,69:19,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,3,J1-P10-S03,90e00f8c491e093e663c,WORD_FRAGMENT,ؤُنَ,C0005,C0002|C0003|C0004,3:15,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,4,J1-P10-S04,5b5270cf2674e890fbb4,WORD_FRAGMENT,ؤُهَ,C0005,C0002|C0003|C0004,18:41,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,5,J1-P10-S05,4d32b72d98bbf06d9fac,WORD_FRAGMENT,ؤُهُ,C0005,C0002|C0003|C0004,2:170,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,6,J1-P10-S06,5c989952315bdfc9f4e5,WORD_FRAGMENT,إِبِ,C0005,C0002|C0003|C0004,6:144,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,7,J1-P10-S07,25b9f15f5d811f3f048c,WORD_FRAGMENT,إِذَ,C0005,C0002|C0003|C0004,2:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,8,J1-P10-S08,cc1d5a4005f2418d92b5,WORD_FRAGMENT,إِذِ,C0005,C0002|C0003|C0004,2:60,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,9,J1-P10-S09,e88ce981224b2b1ff57c,WORD_FRAGMENT,إِرَ,C0005,C0002|C0003|C0004,89:7,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,10,J1-P10-S10,615872a57c75e73d84f7,WORD_FRAGMENT,إِقَ,C0005,C0002|C0003|C0004,16:80,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,11,J1-P10-S11,30f3e9b531e205948f41,WORD_FRAGMENT,إِلَ,C0005,C0002|C0003|C0004,2:4,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,12,J1-P10-S12,3b548998ab96d1f000fe,WORD_FRAGMENT,إِمَ,C0005,C0002|C0003|C0004,2:124,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,13,J1-P10-S13,e06129deedb9fb9aee63,WORD_FRAGMENT,إِنَ,C0005,C0002|C0003|C0004,33:53,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,14,J1-P10-S14,400c9af276946de3215e,WORD_FRAGMENT,إِنِ,C0005,C0002|C0003|C0004,2:192,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,15,J1-P10-S15,687b2ce0cdb5ceee100e,WORD_FRAGMENT,إِيَ,C0005,C0002|C0003|C0004,88:25,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,16,J1-P10-S16,3008c027223abdd5ba63,WORD_FRAGMENT,دَءُ,C0005,C0002|C0003|C0004,9:13,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,17,J1-P10-S17,27d06cead15496073377,WORD_FRAGMENT,دَأَ,C0005,C0002|C0003|C0004,7:29,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,18,J1-P10-S18,7fba3a1c0a5c4495c64a,WORD_FRAGMENT,دَؤُ,C0005,C0002|C0003|C0004,10:4,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,19,J1-P10-S19,c105af4a79dfc38ca7fa,WORD_FRAGMENT,دَةَ,C0005,C0002|C0003|C0004,2:235,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,20,J1-P10-S20,3c39a5b4e2726a5318ba,WORD_FRAGMENT,دَةُ,C0005,C0002|C0003|C0004,2:237,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,21,J1-P10-S21,876aaf9c2942471b48c8,WORD_FRAGMENT,دَةِ,C0005,C0002|C0003|C0004,2:282,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,22,J1-P10-S22,da37c0d013a2edcc4b88,WORD_FRAGMENT,دَتَ,C0005,C0002|C0003|C0004,6:110,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,23,J1-P10-S23,f54a21aaeecd573f7160,WORD_FRAGMENT,دَتُ,C0005,C0002|C0003|C0004,5:107,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,10,TWO_LETTER_BASIC,24,J1-P10-S24,76fe7cfe5ef4b61b600e,WORD_FRAGMENT,دَتِ,C0005,C0002|C0003|C0004,2:251,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,1,J1-P11-S01,4d9a1513b56880d6ecd9,WORD_FRAGMENT,دَجَ,C0005,C0002|C0003|C0004,54:4,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,2,J1-P11-S02,25ef5737eff0e4a930a4,WORD_FRAGMENT,دَحَ,C0005,C0002|C0003|C0004,79:30,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,3,J1-P11-S03,51cc19adb844abeb71ab,WORD_FRAGMENT,دَخَ,C0005,C0002|C0003|C0004,3:37,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,4,J1-P11-S04,18a0e03bd25067f9d289,WORD_FRAGMENT,دَدَ,C0005,C0002|C0003|C0004,10:5,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,5,J1-P11-S05,aa25568687640221d519,WORD_FRAGMENT,دَرَ,C0005,C0002|C0003|C0004,2:228,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,6,J1-P11-S06,2f7e9200ed8a3ce44595,WORD_FRAGMENT,دَرُ,C0005,C0002|C0003|C0004,2:236,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,7,J1-P11-S07,91d144d3eab7bc1389d8,WORD_FRAGMENT,دَرِ,C0005,C0002|C0003|C0004,11:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,8,J1-P11-S08,23d67441588277bbfc37,WORD_FRAGMENT,دَسِ,C0005,C0002|C0003|C0004,2:61,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,9,J1-P11-S09,eeef114ecb1ed9a726b0,WORD_FRAGMENT,دَعَ,C0005,C0002|C0003|C0004,2:186,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,10,J1-P11-S10,a76f48e22416447424b0,WORD_FRAGMENT,دَعُ,C0005,C0002|C0003|C0004,2:9,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,11,J1-P11-S11,14f8cc83987e86ff8b14,WORD_FRAGMENT,دَفَ,C0005,C0002|C0003|C0004,4:6,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,12,J1-P11-S12,150bb9d5a2bc4c25b9b0,WORD_FRAGMENT,دَقَ,C0005,C0002|C0003|C0004,2:196,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,13,J1-P11-S13,40848edfb1bf5c178f25,WORD_FRAGMENT,دَقُ,C0005,C0002|C0003|C0004,2:177,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,14,J1-P11-S14,999e1bf565bb35316bb3,WORD_FRAGMENT,دَكَ,C0005,C0002|C0003|C0004,5:28,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,15,J1-P11-S15,37423889a631ae4f4ad9,WORD_FRAGMENT,دَكُ,C0005,C0002|C0003|C0004,2:180,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,16,J1-P11-S16,2cc78a606616666f6d7a,WORD_FRAGMENT,دَلَ,C0005,C0002|C0003|C0004,82:7,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,17,J1-P11-S17,2fff92654f8757f66b78,WORD_FRAGMENT,دَلُ,C0005,C0002|C0003|C0004,22:68,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,18,J1-P11-S18,b8cd98a11cf6bc4bd034,WORD_FRAGMENT,دَلِ,C0005,C0002|C0003|C0004,25:45,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,19,J1-P11-S19,b44f64f84bb9d6d9f592,WORD_FRAGMENT,دَمَ,C0005,C0002|C0003|C0004,2:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,20,J1-P11-S20,41bd7bbd59059b42a042,WORD_FRAGMENT,دَمُ,C0005,C0002|C0003|C0004,2:33,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,21,J1-P11-S21,463c5cadbd29a3ad1733,WORD_FRAGMENT,دَنَ,C0005,C0002|C0003|C0004,3:156,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,22,J1-P11-S22,be72f123f211f8edaf18,WORD_FRAGMENT,دَنِ,C0005,C0002|C0003|C0004,10:92,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,23,J1-P11-S23,74e3ec96c4696ad488d2,WORD_FRAGMENT,دَهَ,C0005,C0002|C0003|C0004,3:37,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,11,TWO_LETTER_BASIC,24,J1-P11-S24,3836c919397ce16a4a53,WORD_FRAGMENT,دَهُ,C0005,C0002|C0003|C0004,2:10,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,1,J1-P12-S01,06224370243c0c36a16c,WORD_FRAGMENT,دَىِ,C0005,C0002|C0003|C0004,49:1,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,2,J1-P12-S02,a6fc114624a07f376b68,WORD_FRAGMENT,دُبُ,C0005,C0002|C0003|C0004,8:16,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,3,J1-P12-S03,8c279630a06bfe443e81,WORD_FRAGMENT,دُجِ,C0005,C0002|C0003|C0004,54:9,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,4,J1-P12-S04,326ba79d6a6afc4bac66,WORD_FRAGMENT,دُحُ,C0005,C0002|C0003|C0004,37:9,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,5,J1-P12-S05,97083924556bebcd2316,WORD_FRAGMENT,دُخَ,C0005,C0002|C0003|C0004,41:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,6,J1-P12-S06,1753a21093f14663fe61,WORD_FRAGMENT,دُخِ,C0005,C0002|C0003|C0004,33:14,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,7,J1-P12-S07,b3f1674c250ffc2706d0,WORD_FRAGMENT,دُرُ,C0005,C0002|C0003|C0004,99:6,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,8,J1-P12-S08,9529f99a4cb0c3181da6,WORD_FRAGMENT,دُسُ,C0005,C0002|C0003|C0004,4:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,9,J1-P12-S09,275e214f7657a52d982f,WORD_FRAGMENT,دُسِ,C0005,C0002|C0003|C0004,2:87,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,10,J1-P12-S10,bb1aeada4d530482775d,WORD_FRAGMENT,دُعَ,C0005,C0002|C0003|C0004,2:171,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,11,J1-P12-S11,2387bab6f2e4e71fb7c2,WORD_FRAGMENT,دُعُ,C0005,C0002|C0003|C0004,2:282,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,12,J1-P12-S12,5cf4d3a90660d33e515f,WORD_FRAGMENT,دُعِ,C0005,C0002|C0003|C0004,33:53,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,13,J1-P12-S13,57b6346b91d77f230a6e,WORD_FRAGMENT,دُكَ,C0005,C0002|C0003|C0004,5:118,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,14,J1-P12-S14,0936382f106050b38e06,WORD_FRAGMENT,دُكُ,C0005,C0002|C0003|C0004,2:266,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,15,J1-P12-S15,66921526372ba9e7a9a4,WORD_FRAGMENT,دُلُ,C0005,C0002|C0003|C0004,17:78,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,16,J1-P12-S16,449f564b0a55f848cbb2,WORD_FRAGMENT,دُمُ,C0005,C0002|C0003|C0004,11:98,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,17,J1-P12-S17,3f8433794557b62d55ba,WORD_FRAGMENT,دُنَ,C0005,C0002|C0003|C0004,7:70,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,18,J1-P12-S18,58b1a826f212577ed279,WORD_FRAGMENT,دُنِ,C0005,C0002|C0003|C0004,18:69,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,19,J1-P12-S19,e9e920b645a917f53d17,WORD_FRAGMENT,دُهَ,C0005,C0002|C0003|C0004,2:24,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,20,J1-P12-S20,6f5bbdee6155d9b3527b,WORD_FRAGMENT,دُهُ,C0005,C0002|C0003|C0004,2:96,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,21,J1-P12-S21,d4ee5ddae46bfe326e96,WORD_FRAGMENT,دِئُ,C0005,C0002|C0003|C0004,29:19,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,22,J1-P12-S22,205fb3db76763afea54a,WORD_FRAGMENT,دِثَ,C0005,C0002|C0003|C0004,18:70,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,23,J1-P12-S23,a81a5f9ec0b25ec11154,WORD_FRAGMENT,دِثُ,C0005,C0002|C0003|C0004,20:113,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,12,TWO_LETTER_BASIC,24,J1-P12-S24,f2772f18ea19a64ff2a2,WORD_FRAGMENT,دِدِ,C0005,C0002|C0003|C0004,9:63,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,1,J1-P13-S01,9619aaff6e01be79887a,WORD_FRAGMENT,ئَةَ,C0006,C0002|C0003|C0004|C0005,2:259,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,2,J1-P13-S02,4b1431f370b4e5b00109,WORD_FRAGMENT,ئَةُ,C0006,C0002|C0003|C0004|C0005,2:261,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,3,J1-P13-S03,76f2cdfa895f482f4e67,WORD_FRAGMENT,ئَةِ,C0006,C0002|C0003|C0004|C0005,6:160,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,4,J1-P13-S04,fd380358d2e3605d25e6,WORD_FRAGMENT,ئَتَ,C0006,C0002|C0003|C0004|C0005,3:13,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,5,J1-P13-S05,cc718321c6cc1d60113e,WORD_FRAGMENT,ئَتُ,C0006,C0002|C0003|C0004|C0005,8:19,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,6,J1-P13-S06,667869f5a7eab46abc44,WORD_FRAGMENT,ئَكَ,C0006,C0002|C0003|C0004|C0005,108:3,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,7,J1-P13-S07,d6b05ad1e2286614b4a6,WORD_FRAGMENT,ئَكُ,C0006,C0002|C0003|C0004|C0005,56:61,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,8,J1-P13-S08,ed98094d25d7a2a4bd0d,WORD_FRAGMENT,ئُكَ,C0006,C0002|C0003|C0004|C0005,18:78,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,9,J1-P13-S09,b65856771c2b6e43ef93,WORD_FRAGMENT,ئُكُ,C0006,C0002|C0003|C0004|C0005,3:15,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,10,J1-P13-S10,80bef4bd68ede32096b5,WORD_FRAGMENT,ئُهُ,C0006,C0002|C0003|C0004|C0005,5:14,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,11,J1-P13-S11,9fd0c58c6764a2d41b47,WORD_FRAGMENT,ئِبَ,C0006,C0002|C0003|C0004|C0005,5:103,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,12,J1-P13-S12,a12fccfad33d9a933f5e,WORD_FRAGMENT,ئِبُ,C0006,C0002|C0003|C0004|C0005,4:23,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,13,J1-P13-S13,09c47120fc372dfb2ddc,WORD_FRAGMENT,ئِبِ,C0006,C0002|C0003|C0004|C0005,3:127,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,14,J1-P13-S14,755069f8fbbe00ca4e3d,WORD_FRAGMENT,ئِثَ,C0006,C0002|C0003|C0004|C0005,7:157,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,15,J1-P13-S15,4132dce0ceaca0a66e39,WORD_FRAGMENT,ئِحُ,C0006,C0002|C0003|C0004|C0005,9:112,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,16,J1-P13-S16,4d9614b8cf0ef83fe293,WORD_FRAGMENT,ئِدَ,C0006,C0002|C0003|C0004|C0005,5:2,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,17,J1-P13-S17,e3b4305e03121628a04b,WORD_FRAGMENT,ئِدُ,C0006,C0002|C0003|C0004|C0005,44:15,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,18,J1-P13-S18,1c7c33d52dbab42020f2,WORD_FRAGMENT,ئِذَ,C0006,C0002|C0003|C0004|C0005,56:47,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,19,J1-P13-S19,a656530e5b97431cc3db,WORD_FRAGMENT,ئِرَ,C0006,C0002|C0003|C0004|C0005,4:31,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,20,J1-P13-S20,80722aa73ee121966f2b,WORD_FRAGMENT,ئِرُ,C0006,C0002|C0003|C0004|C0005,6:104,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,21,J1-P13-S21,2b4f69207236f7ab71e1,WORD_FRAGMENT,ئِرِ,C0006,C0002|C0003|C0004|C0005,2:158,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,22,J1-P13-S22,b5dfeb36e6c41315fced,WORD_FRAGMENT,ئِزُ,C0006,C0002|C0003|C0004|C0005,9:20,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,23,J1-P13-S23,37262a74ffb45a6a5ee4,WORD_FRAGMENT,ئِسَ,C0006,C0002|C0003|C0004|C0005,5:3,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,13,TWO_LETTER_CONNECTED,24,J1-P13-S24,5b3d21de87ec60c0fe30,WORD_FRAGMENT,ئِسُ,C0006,C0002|C0003|C0004|C0005,29:23,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,1,J1-P14-S01,d5a79ee3f577db5eca06,WORD_FRAGMENT,ئِضِ,C0006,C0002|C0003|C0004|C0005,74:45,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,2,J1-P14-S02,7763b1f6ef21d893978e,WORD_FRAGMENT,ئِطِ,C0006,C0002|C0003|C0004|C0005,4:43,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,3,J1-P14-S03,88de854a6ee44b208646,WORD_FRAGMENT,ئِظُ,C0006,C0002|C0003|C0004|C0005,26:55,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,4,J1-P14-S04,4c316b8d8bdec7d49f0f,WORD_FRAGMENT,ئِعِ,C0006,C0002|C0003|C0004|C0005,41:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,5,J1-P14-S05,3f128f70fd5bb66a7dbd,WORD_FRAGMENT,ئِفَ,C0006,C0002|C0003|C0004|C0005,3:69,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,14,TWO_LETTER_CONNECTED,6,J1-P14-S06,2d0fce5f0e19804a60d8,WORD_FRAGMENT,ئِفِ,C0006,C0002|C0003|C0004|C0005,2:114,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
